Complaint,CodedMonth,Crime,District,XCoord,YCoord,Day,Time
18-037382,2018-08,6,3,900436.8,1003921.0,10,3
18-037432,2018-08,6,4,908743.9,1016075.0,10,3
18-037412,2018-08,7,3,904053.8,1013944.0,11,3
18-037381,2018-08,5,4,905801.4,1021957.0,11,3
18-037390,2018-08,9,5,894343.6,1029494.0,11,3
18-037424,2018-08,6,4,905945.6,1019607.0,11,3
18-037394,2018-08,6,2,880606.3,1015984.0,11,3
18-037391,2018-08,6,4,905945.6,1019607.0,11,3
18-037589,2018-08,4,4,906985.6,1016448.0,11,3
18-037419,2018-08,7,1,888215.6,989428.9,11,3
18-037399,2018-08,9,5,877404.6,1027557.0,11,3
18-037396,2018-08,3,1,894304.4,997063.6,11,3
18-037398,2018-08,3,4,908119.9,1014368.0,11,3
18-037404,2018-08,5,5,887992.3,1027106.0,11,3
18-037457,2018-08,5,1,884403.3,990895.7,11,3
18-037410,2018-08,7,3,893830.3,1005841.0,11,3
18-039236,2018-08,6,1,887134.0,985688.5,11,3
18-037408,2018-08,3,3,895358.0,1008925.0,11,3
18-037499,2018-08,6,5,894199.0,1021580.0,11,1
18-037413,2018-08,6,4,908152.0,1018409.0,11,1
18-037621,2018-08,7,1,889081.1,989944.6,11,1
18-038004,2018-08,6,4,905432.7,1022657.0,11,1
18-037496,2018-08,5,4,909518.1,1017323.0,11,1
18-037450,2018-08,6,4,908252.1,1014911.0,11,1
18-037417,2018-08,5,6,902307.1,1035075.0,11,1
18-037935,2018-08,5,6,893940.1,1036501.0,11,1
18-037560,2018-08,5,5,889979.1,1035690.0,11,1
18-037418,2018-08,9,4,907586.3,1018176.0,11,1
18-037497,2018-08,6,4,904363.6,1019555.0,11,1
18-037817,2018-08,7,5,886879.8,1037280.0,11,1
18-039064,2018-08,7,5,888420.4,1030180.0,11,1
18-037421,2018-08,5,1,888954.3,1001351.0,11,1
18-037429,2018-08,9,5,895543.9,1025697.0,11,1
18-037864,2018-08,5,3,899253.9,1003851.0,11,1
18-037720,2018-08,5,2,885708.3,1023019.0,11,1
18-037433,2018-08,3,3,904206.2,1013767.0,11,1
18-037468,2018-08,6,4,904965.2,1019731.0,11,1
18-037519,2018-08,6,2,890385.7,1004658.0,11,1
18-037557,2018-08,6,4,898056.9,1026678.0,11,1
18-037440,2018-08,9,1,887872.8,1001875.0,11,1
18-037495,2018-08,5,4,906189.8,1022184.0,11,2
18-037448,2018-08,3,1,888177.8,992117.5,11,2
18-037481,2018-08,6,4,905027.8,1019709.0,11,2
18-037501,2018-08,6,4,906380.6,1019734.0,11,2
18-037494,2018-08,6,4,911184.4,1020319.0,11,2
18-037515,2018-08,4,1,892464.2,993184.0,11,2
18-037464,2018-08,6,4,909672.4,1017467.0,11,2
18-037462,2018-08,6,4,910439.8,1019433.0,11,2
18-037488,2018-08,6,4,905126.3,1020099.0,11,2
18-037485,2018-08,6,4,910675.4,1018184.0,11,2
18-037568,2018-08,6,4,910922.8,1018475.0,11,2
18-037470,2018-08,6,4,909451.5,1018921.0,11,2
18-037459,2018-08,4,6,892622.1,1034146.0,11,2
18-037458,2018-08,3,5,882223.8,1026304.0,11,2
18-037530,2018-08,6,4,910792.6,1019002.0,11,2
18-037474,2018-08,6,4,906389.8,1023357.0,11,2
18-037508,2018-08,6,4,904506.9,1019675.0,11,2
18-038015,2018-08,6,3,900117.9,1015110.0,11,2
18-037537,2018-08,7,4,896904.9,1020990.0,11,2
18-037490,2018-08,6,6,890142.7,1048822.0,11,2
18-037619,2018-08,6,4,899238.6,1020329.0,11,2
18-037475,2018-08,6,5,888036.9,1026405.0,11,2
18-037489,2018-08,6,2,890852.6,1004900.0,11,2
18-037933,2018-08,6,2,880621.9,1017881.0,11,2
18-038085,2018-08,6,3,904834.8,1011087.0,11,2
18-037493,2018-08,6,4,905704.1,1019717.0,11,2
18-037478,2018-08,6,2,889077.5,1008352.0,11,2
18-037486,2018-08,6,1,894006.4,998133.8,11,2
18-037608,2018-08,6,5,884357.6,1031242.0,11,2
18-037483,2018-08,4,3,896188.5,1001454.0,11,2
18-037563,2018-08,6,2,887745.6,1018138.0,11,3
18-037556,2018-08,6,2,888500.1,1012819.0,11,3
18-037506,2018-08,6,4,896073.6,1019677.0,11,3
18-038249,2018-08,6,5,888466.8,1022921.0,11,3
18-037540,2018-08,5,4,909067.0,1020843.0,11,3
18-037585,2018-08,6,2,883149.5,1007213.0,11,3
18-037558,2018-08,6,4,908743.9,1016075.0,11,3
18-037512,2018-08,6,1,888200.3,988328.4,11,3
18-037505,2018-08,9,2,874351.2,1004815.0,11,3
18-037562,2018-08,6,4,905648.8,1019447.0,11,3
18-037567,2018-08,6,1,881841.3,991315.5,11,3
18-037509,2018-08,4,6,894696.9,1040339.0,11,3
18-037514,2018-08,4,6,894360.3,1033026.0,11,3
18-037520,2018-08,7,5,894530.4,1025096.0,11,3
18-037632,2018-08,6,4,904156.6,1018827.0,11,3
18-037576,2018-08,6,2,883461.9,1007173.0,11,3
18-037528,2018-08,4,3,897663.0,1002260.0,11,3
18-037532,2018-08,3,1,895912.1,996407.0,11,3
18-037541,2018-08,6,3,904266.3,1012143.0,11,3
18-037571,2018-08,5,5,882717.6,1027907.0,11,3
18-037643,2018-08,6,4,906349.9,1018984.0,11,3
18-037565,2018-08,6,1,889010.1,999995.8,11,3
18-037955,2018-08,6,4,906690.6,1019171.0,12,3
18-037542,2018-08,5,2,876572.1,1004546.0,12,3
18-037597,2018-08,6,3,897821.4,1011588.0,12,3
18-037539,2018-08,9,4,909518.1,1017323.0,12,3
18-037544,2018-08,9,4,904129.4,1030129.0,12,3
18-037547,2018-08,6,2,883907.8,1009826.0,12,3
18-037634,2018-08,9,4,906389.8,1018559.0,12,3
18-037552,2018-08,9,4,896304.5,1020042.0,12,3
18-038006,2018-08,6,5,886253.6,1037688.0,12,3
18-037553,2018-08,6,1,889849.0,1003566.0,12,1
18-037559,2018-08,3,5,883432.3,1025169.0,12,1
18-040660,2018-08,6,1,892558.0,995125.9,12,1
18-038071,2018-08,6,1,888263.8,998794.4,12,1
18-039294,2018-08,6,5,882480.6,1032554.0,12,1
18-037566,2018-08,4,6,898277.7,1034165.0,12,1
18-037573,2018-08,9,1,896711.5,999539.2,12,1
18-037572,2018-08,6,1,893074.6,1001493.0,12,1
18-037581,2018-08,6,4,908420.1,1015664.0,12,1
18-037582,2018-08,7,2,894902.8,1015747.0,12,1
18-039695,2018-08,6,3,894983.6,1004131.0,12,1
18-037708,2018-08,6,2,889153.9,1007998.0,12,1
18-037826,2018-08,6,6,907746.5,1063344.0,12,2
18-037638,2018-08,5,3,897709.4,1009729.0,12,2
18-037811,2018-08,6,1,889108.1,989447.9,12,2
18-037586,2018-08,9,1,896630.4,999859.8,12,2
18-037592,2018-08,9,6,896198.1,1049403.0,12,2
18-037718,2018-08,6,2,875425.8,1002838.0,12,2
18-037595,2018-08,9,2,894902.8,1015747.0,12,2
18-037596,2018-08,4,4,901627.6,1018357.0,12,2
18-038368,2018-08,6,5,891785.4,1025628.0,12,2
18-037598,2018-08,3,3,903528.0,1012566.0,12,2
18-037941,2018-08,6,5,883952.4,1031748.0,12,2
18-037657,2018-08,5,3,904693.7,1013275.0,12,2
18-037605,2018-08,6,3,903096.3,1010200.0,12,2
18-037848,2018-08,7,6,886962.4,1042893.0,12,2
18-037712,2018-08,5,6,891706.8,1046097.0,12,2
18-037725,2018-08,6,2,884276.3,1005451.0,12,2
18-037615,2018-08,6,3,900507.7,1015458.0,12,2
18-039194,2018-08,6,6,891841.2,1045891.0,12,2
18-037719,2018-08,6,3,899236.8,1011316.0,12,2
18-038565,2018-08,7,5,883967.8,1032930.0,12,2
18-037728,2018-08,9,1,886076.9,989891.7,12,2
18-037623,2018-08,7,1,894006.4,998133.8,12,2
18-037626,2018-08,6,3,897502.8,1010602.0,12,2
18-037680,2018-08,7,3,893585.5,1004337.0,12,2
18-037671,2018-08,5,6,897197.8,1049424.0,12,2
18-037802,2018-08,6,5,883967.8,1032930.0,12,2
18-037625,2018-08,3,3,905682.5,1012237.0,12,2
18-037636,2018-08,6,4,904809.8,1034159.0,12,2
18-037628,2018-08,4,6,896323.8,1035757.0,12,2
18-037646,2018-08,7,5,887688.6,1026703.0,12,2
18-037653,2018-08,6,5,877648.1,1025963.0,12,3
18-037642,2018-08,4,1,893074.4,998610.8,12,3
18-037794,2018-08,6,3,896628.9,1014575.0,12,3
18-037785,2018-08,6,3,899966.6,1010230.0,12,3
18-037641,2018-08,6,1,893026.9,1002340.0,12,3
18-037753,2018-08,6,5,885060.6,1026008.0,12,3
18-037724,2018-08,6,2,890873.0,1007612.0,12,3
18-037790,2018-08,6,6,888467.3,1043114.0,12,3
18-038194,2018-08,6,2,874665.1,998684.9,12,3
18-037738,2018-08,7,1,892670.8,996902.3,12,3
18-040222,2018-08,6,2,884612.9,1004785.0,12,3
18-037654,2018-08,7,3,898277.5,1008193.0,12,3
18-038012,2018-08,6,5,886253.6,1037688.0,12,3
18-037707,2018-08,6,4,909065.5,1017605.0,12,3
18-037682,2018-08,9,6,899461.2,1045874.0,12,3
18-037656,2018-08,4,6,897537.3,1035491.0,12,3
18-037877,2018-08,6,5,886016.3,1025475.0,12,3
18-037714,2018-08,6,4,898399.6,1026098.0,12,3
18-037681,2018-08,4,2,876129.4,1007659.0,12,3
18-037664,2018-08,6,3,898122.6,1010179.0,12,3
18-037670,2018-08,4,1,886543.8,999608.6,12,3
18-037726,2018-08,7,6,896972.8,1031465.0,13,3
18-037679,2018-08,3,5,889909.9,1033629.0,13,3
18-037684,2018-08,3,4,901940.1,1031028.0,13,3
18-037685,2018-08,3,6,892340.9,1035839.0,13,3
18-037779,2018-08,5,5,886115.3,1028508.0,13,3
18-040435,2018-08,6,4,908732.9,1017197.0,13,3
18-038059,2018-08,6,4,905188.9,1021650.0,13,3
18-037696,2018-08,9,1,892862.0,997400.1,13,3
18-037689,2018-08,6,4,906857.6,1019492.0,13,3
18-037699,2018-08,5,5,885292.1,1030411.0,13,3
18-037701,2018-08,6,5,886016.3,1025475.0,13,3
18-037828,2018-08,5,6,897975.6,1052718.0,13,3
18-037706,2018-08,3,4,898442.0,1028940.0,13,1
18-037717,2018-08,6,1,890599.9,994601.5,13,1
18-037740,2018-08,6,4,910475.3,1018278.0,13,1
18-037747,2018-08,3,4,908773.3,1019107.0,13,1
18-038395,2018-08,6,5,892993.8,1023757.0,13,1
18-037746,2018-08,4,4,902322.1,1031194.0,13,1
18-037868,2018-08,6,5,896080.5,1025398.0,13,1
18-037942,2018-08,6,2,874240.7,1002070.0,13,1
18-037758,2018-08,4,4,905470.1,1021695.0,13,1
18-037763,2018-08,6,3,893788.8,1005469.0,13,1
18-037956,2018-08,5,6,891119.8,1038844.0,13,1
18-038987,2018-08,7,4,909174.2,1020603.0,13,2
18-038200,2018-08,5,6,903209.7,1033402.0,13,2
18-037782,2018-08,9,1,893098.5,995140.6,13,2
18-037789,2018-08,6,3,903452.9,1012406.0,13,2
18-038137,2018-08,6,4,908113.4,1017396.0,13,2
18-037801,2018-08,9,1,889281.3,988243.1,13,2
18-037799,2018-08,4,2,875466.3,1004213.0,13,2
18-037805,2018-08,4,4,904132.4,1028021.0,13,2
18-037837,2018-08,6,5,892281.3,1021943.0,13,2
18-037803,2018-08,4,2,885023.8,1012156.0,13,2
18-037819,2018-08,6,2,878828.2,994423.4,13,2
18-038348,2018-08,7,6,902876.1,1033892.0,13,2
18-037831,2018-08,6,4,908732.9,1017197.0,13,2
18-037829,2018-08,7,4,905568.7,1029088.0,13,2
18-039289,2018-08,6,3,898357.1,1008007.0,13,2
18-038383,2018-08,5,6,894695.7,1036415.0,13,2
18-037818,2018-08,6,2,878653.4,1004650.0,13,2
18-038208,2018-08,6,3,898026.0,1002536.0,13,2
18-037851,2018-08,6,2,879631.8,1004932.0,13,2
18-038014,2018-08,6,3,895633.4,1000874.0,13,2
18-038320,2018-08,6,4,909961.9,1028814.0,13,2
18-039052,2018-08,6,5,892029.3,1021215.0,13,2
18-037840,2018-08,4,5,882087.8,1035986.0,13,2
18-037893,2018-08,6,3,906376.2,1014121.0,13,2
18-038983,2018-08,6,2,875902.7,1017944.0,13,2
18-037984,2018-08,6,5,880190.3,1025547.0,13,2
18-037854,2018-08,6,1,889623.8,988629.2,13,2
18-037887,2018-08,6,4,907487.6,1016506.0,13,2
18-038335,2018-08,7,4,899909.7,1020149.0,13,2
18-037930,2018-08,6,2,892712.8,1006361.0,13,2
18-037883,2018-08,6,4,899065.8,1020535.0,13,2
18-038589,2018-08,7,4,903970.5,1033492.0,13,2
18-038722,2018-08,7,1,890892.1,992660.3,13,2
18-038382,2018-08,6,4,908242.7,1017204.0,13,3
18-038776,2018-08,6,1,891349.8,995088.8,13,3
18-037981,2018-08,6,1,886563.8,989158.1,13,3
18-037888,2018-08,5,6,897541.6,1032969.0,13,3
18-038563,2018-08,6,3,901025.8,1009019.0,13,3
18-037866,2018-08,4,6,895989.3,1036205.0,13,3
18-037873,2018-08,6,1,888476.4,996492.6,13,3
18-037945,2018-08,6,5,884386.2,1037987.0,13,3
18-037907,2018-08,6,2,875551.1,1016397.0,13,3
18-037872,2018-08,3,6,895403.1,1052396.0,13,3
18-038332,2018-08,6,3,904834.6,1011964.0,13,3
18-037874,2018-08,6,4,895980.2,1018849.0,13,3
18-037890,2018-08,6,3,893334.4,1003517.0,13,3
18-037881,2018-08,4,6,892836.5,1038855.0,13,3
18-037913,2018-08,6,3,898016.9,1012822.0,13,3
18-037879,2018-08,6,2,879176.4,1005385.0,13,3
18-037954,2018-08,7,3,896624.8,1005215.0,13,3
18-037919,2018-08,6,2,875886.0,1018116.0,13,3
18-037976,2018-08,9,2,883530.5,1009029.0,13,3
18-038169,2018-08,6,5,892900.0,1022245.0,13,3
18-037960,2018-08,7,5,890837.1,1021244.0,13,3
18-039119,2018-08,6,6,895342.8,1048628.0,13,3
18-037910,2018-08,6,3,896428.1,1014804.0,13,3
18-037961,2018-08,6,3,899209.6,1014847.0,13,3
18-037891,2018-08,6,2,891651.4,1017489.0,13,3
18-037892,2018-08,8,5,889330.4,1034833.0,13,3
18-037896,2018-08,6,3,894716.3,1006177.0,13,3
18-037897,2018-08,1,6,895854.2,1035297.0,13,3
18-037940,2018-08,6,5,888596.3,1032077.0,14,3
18-037983,2018-08,5,4,896423.8,1019015.0,14,3
18-037916,2018-08,6,6,896532.8,1033041.0,14,3
18-037899,2018-08,5,5,892282.3,1030838.0,14,3
18-037905,2018-08,4,3,898718.5,1004498.0,14,3
18-037901,2018-08,6,5,894199.0,1021580.0,14,3
18-038203,2018-08,7,1,883324.6,999187.8,14,3
18-039184,2018-08,6,2,891133.3,1017378.0,14,3
18-037904,2018-08,6,1,892681.9,994561.8,14,3
18-038058,2018-08,9,3,893945.2,1004067.0,14,3
18-037906,2018-08,4,4,905720.8,1029553.0,14,3
18-037962,2018-08,6,5,894624.9,1022655.0,14,3
18-037908,2018-08,7,5,884217.3,1030427.0,14,3
18-037914,2018-08,6,1,889721.3,996683.3,14,3
18-038152,2018-08,6,4,908732.9,1017197.0,14,1
18-038038,2018-08,5,3,894310.6,1003357.0,14,1
18-037987,2018-08,6,1,887355.3,986381.5,14,1
18-038040,2018-08,6,4,901183.1,1019674.0,14,1
18-038022,2018-08,6,4,909072.7,1017093.0,14,1
18-038094,2018-08,7,3,901119.5,1011518.0,14,1
18-038020,2018-08,6,4,908732.9,1017197.0,14,1
18-038221,2018-08,6,3,900117.9,1015110.0,14,1
18-038142,2018-08,6,2,889298.3,1005105.0,14,1
18-038039,2018-08,6,4,908981.0,1017323.0,14,1
18-037944,2018-08,4,4,906389.8,1018559.0,14,1
18-037924,2018-08,5,5,883561.5,1027076.0,14,1
18-038558,2018-08,7,6,891180.2,1047035.0,14,1
18-037957,2018-08,1,5,884340.4,1036218.0,14,1
18-038302,2018-08,6,2,890474.7,1013171.0,14,1
18-038427,2018-08,6,4,899834.2,1027484.0,14,1
18-037972,2018-08,6,4,895862.9,1018182.0,14,1
18-038129,2018-08,6,4,897603.0,1023050.0,14,1
18-037965,2018-08,6,6,894664.5,1051378.0,14,1
18-037966,2018-08,6,2,891156.0,1011183.0,14,1
18-038524,2018-08,6,4,894474.4,1021821.0,14,1
18-037973,2018-08,9,2,888555.1,1004155.0,14,2
18-038506,2018-08,6,5,892289.1,1023903.0,14,2
18-037978,2018-08,6,3,903565.4,1012169.0,14,2
18-037999,2018-08,6,4,899346.5,1026380.0,14,2
18-038206,2018-08,5,4,898186.4,1026132.0,14,2
18-037993,2018-08,9,2,872535.3,1002725.0,14,2
18-038046,2018-08,6,1,888524.2,991611.8,14,2
18-038116,2018-08,5,2,891530.9,1006117.0,14,2
18-038010,2018-08,9,4,906334.5,1021336.0,14,2
18-038019,2018-08,6,1,887556.6,1003454.0,14,2
18-038192,2018-08,5,2,886693.6,1014314.0,14,2
18-038034,2018-08,6,1,887017.4,985695.9,14,2
18-038067,2018-08,7,5,881596.2,1025069.0,14,2
18-038031,2018-08,6,4,907279.1,1021157.0,14,2
18-038028,2018-08,6,6,894664.5,1051378.0,14,2
18-038108,2018-08,6,2,893906.8,1014860.0,14,2
18-038024,2018-08,6,3,898092.6,1002088.0,14,2
18-038030,2018-08,4,1,892748.3,994283.8,14,2
18-038109,2018-08,6,5,894624.9,1022655.0,14,2
18-038167,2018-08,6,3,895183.1,1001622.0,14,2
18-038139,2018-08,6,3,902984.8,1009431.0,14,2
18-038036,2018-08,5,6,896959.7,1030921.0,14,2
18-038093,2018-08,6,4,908981.0,1017323.0,14,2
18-038155,2018-08,6,4,908743.9,1016075.0,14,2
18-038054,2018-08,6,4,908981.0,1017323.0,14,3
18-038097,2018-08,6,4,909518.1,1017323.0,14,3
18-038252,2018-08,6,4,908743.9,1016075.0,14,3
18-038061,2018-08,6,5,893712.0,1020107.0,14,3
18-038049,2018-08,7,3,897477.7,1000215.0,14,3
18-038045,2018-08,6,3,893940.3,1004294.0,14,3
18-038371,2018-08,6,1,886563.8,989158.1,14,3
18-038066,2018-08,4,3,895931.8,1004178.0,14,3
18-038087,2018-08,6,4,908504.1,1015938.0,14,3
18-038112,2018-08,6,3,894673.3,1007852.0,14,3
18-038089,2018-08,7,4,899169.4,1023783.0,14,3
18-038103,2018-08,6,2,880095.8,1009431.0,14,3
18-038162,2018-08,5,2,878914.9,1005031.0,14,3
18-038069,2018-08,4,5,884340.4,1036218.0,14,3
18-038157,2018-08,6,2,893256.8,1006915.0,14,3
18-038063,2018-08,8,5,895778.1,1026042.0,14,3
18-038076,2018-08,6,1,887237.9,1001924.0,14,3
18-038064,2018-08,9,3,899831.5,1010613.0,14,3
18-038114,2018-08,6,3,903531.3,1008677.0,14,3
18-038073,2018-08,4,1,890104.5,997259.2,14,3
18-038132,2018-08,6,6,896335.0,1029995.0,14,3
18-038074,2018-08,6,2,878828.2,994423.4,14,3
18-038075,2018-08,6,3,902138.1,1013472.0,14,3
18-038104,2018-08,7,4,908444.4,1020393.0,14,3
18-038118,2018-08,6,5,879173.6,1029090.0,14,3
18-038106,2018-08,7,3,894095.8,1009451.0,14,3
18-038091,2018-08,3,3,893566.7,1005094.0,14,3
18-038084,2018-08,4,3,905069.8,1010111.0,14,3
18-038096,2018-08,6,6,899461.2,1045874.0,14,3
18-038127,2018-08,6,2,890345.5,1004258.0,15,3
18-038232,2018-08,5,6,894756.7,1050467.0,15,3
18-038183,2018-08,5,2,885193.4,1004870.0,15,3
18-038143,2018-08,6,5,885088.8,1037930.0,15,3
18-038098,2018-08,7,1,889776.1,996268.1,15,3
18-038643,2018-08,5,4,908655.9,1019992.0,15,3
18-038100,2018-08,4,4,906077.3,1017872.0,15,3
18-038216,2018-08,4,1,885990.6,1003795.0,15,3
18-038336,2018-08,6,1,878820.2,995294.1,15,1
18-039121,2018-08,6,4,904913.8,1017023.0,15,1
18-038105,2018-08,7,3,904007.0,1012052.0,15,1
18-038207,2018-08,6,4,907582.9,1015102.0,15,1
18-041064,2018-08,6,4,905432.7,1022657.0,15,1
18-038110,2018-08,3,1,884846.4,1004223.0,15,1
18-038117,2018-08,3,5,893273.3,1027743.0,15,1
18-040912,2018-08,6,3,895337.2,1011966.0,15,1
18-038333,2018-08,5,5,892113.6,1021985.0,15,1
18-038246,2018-08,5,2,879102.6,1002098.0,15,1
18-038482,2018-08,6,3,905395.4,1010582.0,15,1
18-039714,2018-08,6,3,898026.0,1002536.0,15,1
18-038144,2018-08,3,6,889100.3,1043860.0,15,1
18-038181,2018-08,9,5,893788.8,1025227.0,15,1
18-038323,2018-08,5,6,890784.8,1046094.0,15,1
18-038149,2018-08,9,3,894883.8,1003474.0,15,1
18-038174,2018-08,5,5,888503.4,1026317.0,15,1
18-038153,2018-08,6,4,896967.2,1018973.0,15,1
18-038317,2018-08,6,5,891433.1,1022325.0,15,2
18-038548,2018-08,5,3,895555.6,1009382.0,15,2
18-038166,2018-08,6,2,891515.0,1007537.0,15,2
18-038274,2018-08,7,5,889723.9,1026776.0,15,2
18-038235,2018-08,5,1,895680.4,997012.4,15,2
18-038231,2018-08,5,6,895557.0,1048717.0,15,2
18-038171,2018-08,6,1,891135.4,996532.4,15,2
18-038225,2018-08,6,4,905555.1,1019971.0,15,2
18-038186,2018-08,6,3,894345.4,1002374.0,15,2
18-038545,2018-08,6,6,892855.8,1032683.0,15,2
18-038304,2018-08,6,3,899764.8,1005726.0,15,2
18-038319,2018-08,6,5,888152.3,1022085.0,15,2
18-039069,2018-08,5,2,887275.9,1012323.0,15,2
18-038211,2018-08,4,1,888244.7,1003634.0,15,2
18-038241,2018-08,6,4,904887.3,1021519.0,15,2
18-038339,2018-08,6,2,883114.5,1010390.0,15,2
18-038407,2018-08,6,6,901924.5,1032422.0,15,2
18-038237,2018-08,6,6,894664.5,1051378.0,15,2
18-038325,2018-08,6,4,904383.9,1033843.0,15,2
18-038239,2018-08,6,2,892399.4,1006561.0,15,2
18-038236,2018-08,4,1,895392.4,998463.8,15,2
18-038268,2018-08,6,4,908981.0,1017323.0,15,2
18-040802,2018-08,6,2,874913.9,1015279.0,15,2
18-038346,2018-08,6,5,893811.3,1021152.0,15,2
18-038334,2018-08,6,4,908633.8,1016925.0,15,3
18-038265,2018-08,6,4,907487.6,1016506.0,15,3
18-038322,2018-08,6,6,896133.2,1053095.0,15,3
18-039308,2018-08,6,3,902084.6,1014593.0,15,3
18-038271,2018-08,6,4,907623.0,1016269.0,15,3
18-038313,2018-08,5,5,882289.8,1025609.0,15,3
18-038364,2018-08,5,3,895681.4,1009887.0,15,3
18-038330,2018-08,6,6,888234.6,1041905.0,15,3
18-038242,2018-08,9,2,885417.5,1004487.0,15,3
18-038275,2018-08,6,4,908732.9,1017197.0,15,3
18-038257,2018-08,6,2,893017.8,1005290.0,15,3
18-038293,2018-08,6,1,888402.6,996721.1,15,3
18-038410,2018-08,5,3,898034.8,1010334.0,15,3
18-038262,2018-08,6,4,907168.5,1019631.0,15,3
18-038263,2018-08,4,3,895796.2,1004187.0,15,3
18-038342,2018-08,6,1,891724.4,1000436.0,15,3
18-038556,2018-08,6,1,879530.3,999227.4,15,3
18-038592,2018-08,6,2,879766.3,1006689.0,15,3
18-038311,2018-08,6,6,891579.9,1042487.0,15,3
18-038276,2018-08,4,4,896215.6,1024115.0,16,3
18-038391,2018-08,5,5,889438.0,1028358.0,16,3
18-038285,2018-08,5,4,904601.6,1019821.0,16,3
18-038287,2018-08,4,5,888174.5,1029422.0,16,3
18-038299,2018-08,5,6,897125.8,1048751.0,16,3
18-038289,2018-08,9,6,898027.0,1033572.0,16,3
18-038409,2018-08,6,3,896494.3,1014793.0,16,3
18-038380,2018-08,4,4,906990.3,1025748.0,16,3
18-038296,2018-08,1,5,886695.8,1030127.0,16,3
18-038341,2018-08,7,1,886039.6,992021.1,16,3
18-038288,2018-08,4,1,887356.6,997222.7,16,3
18-038294,2018-08,4,3,900713.9,1005571.0,16,1
18-038291,2018-08,4,3,903838.9,1009539.0,16,1
18-039577,2018-08,5,2,888048.1,1013045.0,16,1
18-038416,2018-08,6,4,899446.4,1023786.0,16,1
18-038306,2018-08,4,2,891163.4,1004124.0,16,1
18-038634,2018-08,6,1,893174.4,1000805.0,16,1
18-038321,2018-08,6,1,891525.2,996471.3,16,1
18-038433,2018-08,6,3,898443.7,1001580.0,16,1
18-038373,2018-08,6,2,890064.3,1014900.0,16,1
18-038352,2018-08,6,4,898056.9,1026678.0,16,1
18-038337,2018-08,9,5,883439.4,1031449.0,16,1
18-038340,2018-08,3,6,888736.6,1043312.0,16,1
18-039224,2018-08,6,4,909876.5,1022450.0,16,2
18-039759,2018-08,5,3,904367.6,1010932.0,16,2
18-040606,2018-08,6,5,883074.3,1032986.0,16,2
18-038350,2018-08,9,6,890774.4,1046483.0,16,2
18-038363,2018-08,6,1,887966.8,989756.5,16,2
18-038358,2018-08,6,2,892812.3,1005284.0,16,2
18-038469,2018-08,5,2,891344.4,1004048.0,16,2
18-038713,2018-08,6,1,894817.4,996990.5,16,2
18-039766,2018-08,5,1,894624.6,999028.8,16,2
18-038385,2018-08,9,4,907619.9,1017799.0,16,2
18-039735,2018-08,5,6,903209.7,1033402.0,16,2
18-038432,2018-08,6,2,892399.4,1006561.0,16,2
18-038399,2018-08,9,4,903924.3,1017158.0,16,2
18-038398,2018-08,6,5,888884.8,1036000.0,16,2
18-038406,2018-08,4,6,894664.5,1051378.0,16,2
18-038518,2018-08,5,5,888257.8,1031839.0,16,2
18-038496,2018-08,6,4,897142.8,1022125.0,16,2
18-038578,2018-08,7,5,889815.9,1028856.0,16,2
18-038477,2018-08,6,3,895576.3,1010047.0,16,2
18-041097,2018-08,6,3,894541.0,1012354.0,16,2
18-038504,2018-08,6,2,893971.6,1017157.0,16,2
18-038420,2018-08,6,2,892121.8,1005176.0,16,3
18-038629,2018-08,6,4,908726.1,1016735.0,16,3
18-038551,2018-08,6,1,886563.8,989158.1,16,3
18-038426,2018-08,9,4,908924.1,1021128.0,16,3
18-038481,2018-08,5,5,891804.9,1021521.0,16,3
18-038441,2018-08,4,4,900557.5,1029998.0,16,3
18-038443,2018-08,5,5,883631.8,1028675.0,16,3
18-038480,2018-08,7,2,893345.4,1014061.0,16,3
18-038625,2018-08,6,2,887409.8,1004809.0,16,3
18-038446,2018-08,7,4,902363.3,1018827.0,16,3
18-038608,2018-08,6,5,882204.2,1026158.0,16,3
18-038535,2018-08,6,6,892586.6,1044996.0,16,3
18-038515,2018-08,9,1,892220.4,1002442.0,16,3
18-039013,2018-08,7,4,900744.6,1027667.0,16,3
18-038463,2018-08,7,4,906401.2,1019193.0,17,3
18-038451,2018-08,6,1,892681.9,994561.8,17,3
18-038452,2018-08,4,6,900250.2,1033058.0,17,3
18-038458,2018-08,5,3,895431.3,1000902.0,17,3
18-038455,2018-08,3,3,894824.6,1008016.0,17,3
18-038468,2018-08,4,4,899466.7,1026595.0,17,3
18-038461,2018-08,3,3,899847.8,1011140.0,17,3
18-038459,2018-08,5,5,888488.3,1035157.0,17,3
18-038465,2018-08,9,2,894600.3,1015060.0,17,3
18-038470,2018-08,9,1,881415.7,996556.9,17,3
18-038475,2018-08,9,6,890319.4,1048101.0,17,1
18-038513,2018-08,5,6,897783.4,1036104.0,17,1
18-038621,2018-08,5,4,908962.1,1019913.0,17,1
18-039000,2018-08,6,3,896438.9,1009450.0,17,1
18-038590,2018-08,6,2,879090.4,1000093.0,17,1
18-038492,2018-08,9,1,891800.4,997550.7,17,1
18-038699,2018-08,6,2,883426.9,1004640.0,17,1
18-038701,2018-08,5,6,892588.2,1035216.0,17,1
18-038595,2018-08,5,1,890911.1,995745.1,17,1
18-038781,2018-08,5,1,888049.4,1000167.0,17,1
